Liv__1 Liv__2 Liv__3 Liv__4 Liv__5 Myo__1 Myo__2 Myo__3 Myo__4 Myo__5
Paics 28.9473916146098 28.989097808273 29.0148481481543 28.9312868996851 28.9214741538857 27.8299985621505 28.8160055145257 26.941843525336 28.501823813878 28.4076924906491
Paip1 23.8887010081216 23.6305986434895 NA 23.4185324160642 NA NA NA NA NA NA
Pak2 25.7592051695587 25.7740863811995 26.1019094739261 25.6552307187652 25.6470006600821 NA NA NA NA 24.1587360354238
Palmd 24.6009905432772 25.2175217465987 25.1245596514165 25.2538846303631 24.8775162483555 NA NA NA NA NA
Papss2 29.6773438527462 29.7646065829567 29.6483476445212 29.2656755486342 29.8200720193653 NA NA NA NA NA
Park7 32.7230693583683 32.6728055863853 32.5724346748753 32.6174132324141 32.7325367504282 34.7733750015752 34.3565582481214 34.629129287283 34.5141691973367 34.5375254831246
Parl 24.3134912582766 24.2094944349471 23.6545344532826 NA 23.6424250815574 NA NA 25.0245167975811 NA NA
Parp1 26.3815263259891 26.0928252216607 26.1525833158506 26.546769926013 26.0876290664547 NA 25.9625777109419 NA NA NA
Parp3 22.2893683693561 22.8365909157882 22.6913212186503 NA NA NA 24.2247105433349 NA NA 24.2784885926842
Parva 26.1028119294295 26.252528388136 26.5566422525211 25.6897018311403 26.5013059970663 NA NA NA NA NA
Pbld1 31.160452486053 30.9849622298241 31.0655911589204 31.2430442287887 31.0613496864102 NA NA NA NA NA
Pbld2 31.5761468832508 31.5426231665474 31.7962165707709 31.4536953840644 31.5906389030292 NA NA NA NA NA
Pbxip1 NA NA NA NA NA 29.4359744959498 29.1654531341855 29.17237026355 29.1284617020442 29.1245484014679
Pcbd1 30.7880678296267 30.7154698985661 30.6218605663994 31.0584509419798 30.7301021258869 NA NA NA NA NA
Pcbd2 28.014729263375 27.9434593880156 27.8588948080793 27.7884858361729 28.0394928808305 NA NA NA NA NA
Pcbp1 28.725258293585 29.3706929321073 28.7457425748542 28.7367520755341 28.7564410931059 NA 26.9526292790955 NA 27.3041072449532 26.7329440625925
Pcbp2 26.2860014934711 25.8354131801848 25.9871584045537 25.3032571337726 25.858936689644 NA NA NA NA NA
Pcca 32.2679534114303 32.3424678632049 32.198032530506 31.9628512992742 32.3222664138876 26.8132855609494 30.4371915345611 29.8811107482562 30.3208444626247 30.2855095804525
Pccb 30.7481010927694 30.5030560128326 30.4956719627637 30.5090609093597 30.4328401642069 28.7571870025847 28.2863890952765 29.1276265452625 28.3996511926724 27.759904561157
Pcdh1 26.2895858308201 26.4753500378332 25.9883141975009 26.3608327816746 26.2799660616717 NA NA NA NA NA
Pck1 33.6229374809226 33.797380543345 33.5041592339002 33.2677035479225 33.740951085481 NA NA NA NA NA
Pcmt1 27.7978539235401 27.3613497556176 27.7897644230129 28.0423879432157 27.6611055454715 30.8282131899004 30.1174422973441 30.8131075273872 30.2993548469347 30.4669342707639
Pcnp 26.9078819258756 26.919786092415 27.009300237165 27.2658661669923 26.9364238435066 NA NA NA NA NA
Pctp 27.2548980233293 27.0283591643836 27.3932698637095 27.4922557669341 27.3799225147045 NA NA NA NA NA
Pcx 34.4230865660377 34.370616239504 33.7962305052086 33.7545177725464 34.0733507838804 25.4635619672178 NA 25.155430725339 23.1068523231764 25.0003111501171
Pcyox1 29.0141476406713 27.8550496274269 28.5545612583731 28.0640337444864 28.7727014849224 NA 27.4897817945116 NA NA NA
Pcyt1a 26.3383407364702 25.9256231482017 26.1183241309199 25.9300044327606 25.9849429097974 NA NA NA NA NA
Pcyt2 27.7276580109264 29.4875151619368 27.8950694778333 29.5464822787105 29.7482178856591 NA 23.1347278235785 23.3734615899845 21.8457042044375 22.581455443332
Pdap1 28.9653480201286 29.2899601887119 29.1899222637609 29.451776697579 29.3677537802321 NA 28.0248377545143 28.4181688442608 27.619457987531 28.251704397822
Pdcd10 24.8295607567784 25.0541663138612 25.0766675986414 25.5325386697741 NA NA NA NA NA NA
Pdcd4 27.1859815363314 27.275429865781 26.7216218170392 27.1790583843238 26.3197858571453 NA NA NA NA NA
Pdcd5 24.4976675082144 24.7541767797693 25.0556923635553 25.3908568983019 24.9038354837966 NA 26.803099142235 27.7101566679211 26.0978058645506 27.0757870837532
Pdcd6 26.5870978249614 26.4657202915916 26.4535448598911 26.9007615287812 26.5986816710654 NA NA NA NA NA
Pdcd6ip 30.3372988768281 29.8757487482434 30.1972518342257 29.9971022260628 30.2256099543088 NA 27.017034598893 25.2280085743395 26.8242442699635 26.0307413471685
Pde4b NA NA NA NA NA NA 26.9207920763196 28.2689153819461 27.1163373256886 27.8786012521525
Pdha1 29.9162359126821 29.8974223112375 29.8988535163405 29.7542488915672 29.974119958728 32.2124042722547 32.030524135693 32.1616162660176 32.0413872046892 32.085670436337
Pdhb 30.6357062257044 30.7031539826884 30.7588665371153 30.8309755843898 30.6751613679668 32.8126698584728 32.8564686385373 32.3017611151275 32.6626934006444 32.693542316999
Pdhx 28.8319161480238 29.091287136584 29.1362249022316 28.9096537370595 28.9576474854216 30.9026431491311 30.8389313581339 30.6427835866852 30.7038151974663 30.6162517241103
Pdia3 34.4473852607306 34.435364191402 34.4305267682174 34.419592617255 34.4248055297945 29.5604804936961 30.7267204870897 29.9097955693093 30.032254179038 30.42063649142
Pdia4 32.9346348235077 32.81458434005 32.7164649927103 32.8689333260425 32.9580020058143 23.9991201651769 23.3219645722312 22.5042234911184 23.8203486301606 21.9677319410571
Pdia5 31.1142716208814 31.2514437737647 30.8832481976054 30.9325282033121 30.9317961507398 NA NA NA NA NA
Pdia6 32.1250392692706 31.8577908139886 31.8146589504552 31.9814694897697 31.5659751348787 NA 24.2302567545137 23.1776118847049 25.107638575875 25.8580566822883
Pdk2 26.2687523274029 25.9541906206791 26.2123516913956 26.1190565459409 26.1610434828124 29.3204947735879 28.4994149079513 28.6900213953641 28.3913884962686 28.2365801835346
Pdk4 NA NA NA 24.4609299095919 NA 30.4693715682589 30.8097185915798 30.359222102625 30.5756623976665 30.5078609945823
Pdlim1 29.4829785967676 29.6648570976171 29.5079758896735 29.5034809173902 29.5087321461022 30.8054749358598 30.1714175362349 30.4925817224564 30.1389154769686 30.1934790668871
Pdlim3 NA NA NA NA NA 32.8161095625729 32.5856923608917 32.6455978781642 32.6996385795235 32.7715206337044
Pdlim5 NA 19.6460208124439 NA NA NA 30.4727453342916 30.0550107746043 30.650563600196 30.0340130377292 30.2323573393058
Pdlim5.1 28.0326244352404 27.9250233640632 28.1548107717263 28.19305888591 28.2930577580501 34.0906414784889 34.0577659600572 34.4113779553299 33.9227059676981 33.9620602350798
Pdlim7 NA NA NA NA NA 33.9941627692879 33.8617640318208 34.0688381100834 33.9639941761887 34.0222957594836
Pds5a 26.6090456701167 26.8914697961017 26.4679482994897 26.7367062327595 26.3876325714461 NA NA NA NA NA
Pdxdc1 25.838488139814 25.5868061172049 NA 25.6258883519326 25.8712623215327 NA NA NA NA NA
Pdxk 30.0315149440944 28.3145221365786 30.1798405915878 29.9870204586837 30.264513041538 24.768632230469 23.6286371440246 22.6759463981321 26.5698828978298 23.9260100876037
Pdzk1 29.6995927817995 30.1301667049472 29.5699265174572 29.9862494278465 30.0858171972313 NA 27.1051547942537 NA NA NA
Pea15a NA NA 23.8239521441519 24.1356457005255 23.5473775796037 NA NA NA NA NA
Pebp1 31.3397820703713 31.2456224774654 31.3187494299017 30.8200372476795 31.3001268194497 32.812843485396 32.6213237042878 32.4731100845888 32.6282915370762 32.7144553921739
Pecr 29.9734798645166 29.9198506006777 30.1333862519756 29.8804683861506 30.189134412858 NA NA NA NA NA
Pet100 26.0193578328547 25.9183920094512 25.1953290988568 25.5624562971249 25.4604841539819 NA NA 25.8836152711847 26.0670370156478 NA
Pex1 26.5112393558326 26.2795915535194 26.2102113923796 30.3605650623083 NA NA NA NA 23.4285874585928 NA
Pex11a 25.6438348683797 25.9741414892105 26.1511894074901 26.6141978535333 26.4714434914258 NA NA NA NA NA
Pex14 28.8663710100457 27.9842118353392 28.287995471695 28.4326604274832 28.6313140228414 NA NA 26.314675747697 NA 25.4765463025529
Pex19 27.6526861665889 27.8949742492511 27.6627261714587 28.3007352044076 28.4438581044135 NA NA NA NA 24.001877351463
Pex26 23.8007128946926 23.6579175508428 26.4877420212055 23.550738828216 24.6582146354141 NA 24.0363925596976 NA 24.2681997758813 NA
Pex3 NA 24.869995331751 24.6172212948146 25.120856154076 25.3676980921744 NA NA NA NA NA
Pex5 27.6657701803514 27.7973249499081 27.9873224585833 28.5038580784801 27.9952808201726 NA NA NA NA NA
Pf4 25.5331088779159 25.7025166698522 25.3709296868406 24.875834202182 25.7523708947721 NA 26.9035394893234 27.2685302353256 27.1138610428839 NA
Pfas 23.1860100281018 23.4618503231828 NA NA 22.9726927131974 NA NA NA NA NA
Pfdn1 25.3799829105033 25.3888393349334 25.3125698091516 25.1743408854092 25.1442657656698 NA NA NA NA NA
Pfdn2 24.8454858659388 24.8195498577162 24.4452655448466 24.8760007086212 24.7841704197956 NA NA NA NA NA
Pfdn4 24.9308972612501 25.0259958177628 23.1330861924455 25.3728703175242 25.1409098520538 25.2611776868468 NA 26.8111916120593 NA NA
Pfdn5 24.9452091245485 25.1821322305796 25.208389638358 25.7911193790526 25.4080657300468 26.4269586591188 25.5043950696797 NA 25.7602153920703 25.6676114364792
Pfdn6 24.9213107590533 25.4242431646623 25.3118214198136 25.0392020944942 24.8719430315512 NA 25.5247376191567 NA 25.9343788853566 25.4765865333093
Pfkl 25.9711670585052 25.7703706221868 25.5941806709877 25.2627241063022 25.8613118153979 NA NA NA NA NA
Pfkm 21.6457959337526 22.4042910579066 20.586494968855 18.5462125703465 25.0282394070619 35.7844103263621 35.4918161822049 35.6129446608455 35.6230740862938 35.4811889988032
Pfn2 NA NA NA NA NA NA 28.101872773859 28.2989587205472 28.2563365245963 28.1749420604358
Pgam1 32.1448255857887 32.3097341668854 32.5455806098718 32.3383430834804 32.2974495271672 28.4088786981505 29.7237625150088 27.774319888778 29.7077529107647 29.6955366061726
Pgam2 29.428703619635 28.9066959249805 28.9630001038944 29.0526807421692 29.3272346554338 37.4148352436173 37.186435328373 37.5243579800033 37.1917873898495 37.2853346509678
Pgd 29.2978324219089 29.4767538929951 28.6724029174235 28.5088327548082 29.096180232153 NA 26.1221019733015 26.487367119902 NA 26.4701555047662
Pgk1 34.4622575848789 34.3679097246061 34.3750254947287 34.3585742010732 34.4590132589204 37.0831334229526 36.8723082202903 36.8487287532863 36.7329002695328 36.751911304103
Pgls 28.4207957753896 28.6402463611021 28.6498783293889 28.7688709639904 28.6837731589782 28.530698682491 28.2486401657765 28.2677596334871 28.3961694608822 28.0729294055607
Pgm1 NA NA NA NA NA 27.6197700899056 27.2823465528523 27.7675217655552 27.3235259215308 27.4498487037071
Pgm1.1 33.3764479993076 33.3265385737417 33.3448582682212 33.1794969088378 33.3619840695963 36.5491723453272 36.313833934687 36.3264284861152 36.2620962573499 36.2625024290254
Pgm2 25.9763986150877 26.4110866887505 26.3322127708766 26.6226570974759 26.8332839963628 NA NA NA NA NA
Pgm3 26.0157876160889 25.8006357511593 26.0336211267517 24.541489007469 25.5360574485172 NA NA NA NA NA
Pgm5 NA NA NA NA NA 25.8517752989256 25.2550879880603 NA 25.3587811250699 25.3949878806071
Pgp 25.684334517776 25.331568633464 25.55636847037 25.6002768807295 24.9475115144388 27.8884566410563 28.1505757081924 27.9018915020379 28.2522536738997 27.9862230706891
Pgrmc1 31.4230865660377 31.6271629208295 31.8612784017019 31.955557813658 31.6532456349004 NA NA NA NA NA
Phb 32.1707921645916 32.0722890494671 31.9153956131827 32.3270072527013 32.1332457598142 30.9254108071368 30.3889764781427 30.3892179593694 30.6135195417023 30.4994710570757
Phb2 31.4002819501082 31.4235836330557 31.6116349112069 31.3978604976466 31.4305094471594 30.3385843175535 30.058225312133 30.6695281892118 30.1860505971738 30.0591432751081
Phf5a 24.6294289587311 24.8404564595251 24.4055513911904 25.3268367256917 NA NA NA NA NA NA
Phka1 22.1392877010506 22.9966772514476 NA NA NA 30.9871280262171 32.0825014798277 30.5386945573278 32.0487409293305 32.01618953851
Phkb 22.4063072112827 NA 22.3219218008755 NA 22.7476312296434 31.2188827971912 30.7830952525035 30.0122849951544 30.8868958917576 31.0463595615071
Phkg1 NA NA NA NA NA 30.5946503235789 30.6581793262073 30.8375476255248 30.748189620926 30.612480866445
Phlda1 24.436280936722 24.1308913552158 24.4773897479022 24.3823254029072 25.0440921603579 NA NA NA NA NA
Phpt1 26.2848047326883 25.56398285323 25.5340819418404 26.2077188241018 25.9005717177658 29.5638681054283 28.9203702973249 29.0809388981937 28.9157643582793 28.8990074628144
Phyh 30.5037009206065 30.5864945975242 30.450559011246 30.5671894672519 30.7311846884997 NA NA NA NA NA
Phyhd1 27.3066546645787 26.8235826409607 27.1728511747552 27.1378552795993 27.4313311771624 NA NA NA NA NA
Pi4k2a 26.5218882721705 26.2070154800747 26.2843123713024 26.1107323325959 26.3393541540005 NA NA NA NA NA
Picalm 29.3463937222114 29.3247248146429 29.0215004883086 29.3349630325963 29.24593340049 NA 24.6039857734613 25.1671040189603 NA 24.2950994312153
Pigk 23.2548844417635 23.2123624491869 NA NA 23.3899741342094 NA NA NA NA NA
Pigr 28.3845088992782 28.6401158512515 28.4223649152538 28.5861286771071 28.3600608773981 NA NA NA NA NA
Pigs 23.5660374786233 24.48737878256 24.2102381657238 23.5524900261339 23.716982043664 NA NA NA NA NA
Pik3ap1 25.1361235265983 25.3613370886755 24.7494136739348 24.6839120984672 24.7742708096665 NA 25.9220004931455 NA NA NA
Pipox 29.6330961932587 30.0527629329717 30.2408245196992 29.5068449422341 30.2232181329814 NA NA NA NA NA
Pir 27.1373764739143 27.2709864504108 27.1003068081468 27.345823570998 27.2165857498077 NA NA NA NA 24.4384722377662
Pitpna 25.7625525135307 25.5180193748998 25.3957675071493 24.4547004545896 25.3708627116332 28.439007293044 27.2168777951682 27.3792191088233 26.5762210881448 27.6227646198286
Pitpnb 27.1720962856282 27.4504397464033 27.4253375517959 27.3594043706263 27.4883313709897 NA NA NA NA NA
Pitrm1 28.4315002113167 29.0196571774387 28.8607721508397 26.9144441856409 29.0328551346535 26.0764989187144 25.2384460667167 26.0040878858789 25.3149276508551 24.979851045133
Pklr 31.8895027736754 31.1623300283862 31.1965340649812 31.1199355413016 32.1817845100496 NA NA NA NA NA
Pkm 29.6908347414734 29.6721515308027 29.5385508821316 29.1689863171159 29.1828882864419 37.2730956030998 37.0442194282193 37.1428818922411 37.0235208840437 37.0059474586845
Plaa 27.0506915705822 27.1116676034872 27.1359078147822 26.9658806249856 27.1017153393753 26.9314106138819 NA NA 26.3806082808606 26.1676095721175
Plcl1 NA NA NA NA NA NA 34.5866894815463 34.6392502264929 33.9998386814919 33.0694451912854
Plec 31.4958212359489 31.6355994700201 31.0368666162566 30.8044844856107 31.4885305537615 35.4894171707343 35.0604600692265 35.4782195588323 35.2450528487442 35.2061604119512
Plekha6 25.4078813681171 25.354455188049 NA 25.535914729211 26.5025463461559 NA NA NA NA NA
Plg 28.5522389944609 28.7255058423003 28.6438201610198 28.1093520848095 28.5672621695707 NA NA NA 28.3137924749048 NA
Plin2 28.3735425198279 29.2982050833751 29.9388868667204 29.8374028078543 29.7957880651121 NA NA NA NA NA
Plin3 27.3820860283634 27.1306684246674 27.5810205289664 27.6545999899787 27.5786671449814 27.33658911096 27.6002865758576 27.7012423337784 27.6588820520725 NA
Plin4 24.4392481659164 23.850273829857 NA 22.8511124306118 22.6832989174077 30.7137376552676 30.8338079805301 30.8862660801424 30.8121920711866 30.7364090082773
Plpbp 29.8604250497136 29.4560258362527 29.6817979872291 29.4211534689067 29.4819715414874 NA 28.1091080628095 27.9124480554695 27.6857199563308 28.455370792403
Pls1 28.4511631191104 NA 28.4884597112818 NA NA 30.7991790205658 30.7341389895054 30.292106471334 30.645002751153 29.8645083438374
Pls3 30.9311331347961 30.9223749081148 30.7110058769101 30.1580905369374 30.7506518126504 NA 23.3451949739766 NA 24.7095321712467 24.0760791783502
Plxnb2 24.0976565529623 24.3317237981127 NA 23.7456454699836 23.8886675029707 NA NA NA NA NA
Pm20d1 28.0889824768027 27.8361243120373 27.7006209676158 27.8939534490355 27.8503448574987 NA NA NA NA NA
Pml NA NA NA NA NA 28.4429015325572 28.7274037811723 29.6813913298948 29.2845395158308 29.000283166778
Pmm2 28.575018646695 28.6206954970712 28.4425046775386 28.4841137720086 28.4857109812667 NA 27.1890183096222 27.2521306610919 27.1935377405653 26.9254059902183
Pmpca 25.8942048502068 26.1660947492646 26.3465339608703 25.5217883002055 25.9877799423004 NA NA NA NA NA
Pmpcb 26.8117231989809 25.8951317496651 26.3929160741036 25.5006922557508 26.3236187367667 NA NA NA NA NA
Pnn 26.7540830677876 26.45614445455 26.9075482178929 27.2499585081948 26.8338216133025 NA NA NA NA NA
Pnp 28.5075961846015 28.5566998430638 28.4388533663413 28.6485455419451 28.6960717066571 NA NA NA NA NA
Pnpla8 26.4573731018183 26.2677462580529 26.2825309519041 26.4655622833269 26.5432196387996 NA NA NA NA NA
Pnpo 31.536822323134 31.5385328913223 31.4848538525434 31.3236920687024 31.4062399365201 NA NA NA NA NA
Pnpt1 27.3839501362646 27.5169963078146 27.2979813098043 26.8848809028721 27.3323959060006 NA NA NA NA NA
Poldip2 26.7391117064842 26.7969503698616 26.68114618353 26.6986161280392 26.4260521144877 NA 24.5043950696797 NA NA 24.629908574076
Pon1 31.2802246124024 31.2855947440775 31.3140078093892 31.341926202638 31.2115870668129 NA NA NA NA NA
Pon2 27.4271978319595 27.412065367693 27.4788239877179 27.496756313248 27.5610793163575 NA NA NA NA NA
Pon3 29.725184769847 29.3846419551554 29.7297458728 29.4062432413645 29.6748488324831 NA 27.2374531588723 NA NA 28.2212357127098
Por 33.1406970439035 32.4859293180282 32.9506283217697 32.1462967091693 33.0199696875524 25.4346332288655 NA NA NA NA
Ppa1 32.8292677725023 32.827708474258 32.838319390164 32.400883176315 32.8565201679741 28.1032599868272 29.5114832299599 28.4911244129532 29.0171643591516 29.8018900129477
Ppa2 30.6212922588936 31.3978014096953 30.6785964937903 30.5429473827904 30.4870360122343 NA 28.3724714192327 27.1154710274663 27.8618718680751 26.7193404948925
